"site","year","sp","ab"
"NLA06608-0440",2007,"Phacus",7.947712418
"NLA06608-0440",2007,"Pyrenomonas",1.986928105
"NLA06608-0442",2007,"Achnanthidium",20.57169648
"NLA06608-0442",2007,"Ankistrodesmus falcatus",41.14339296
"NLA06608-0442",2007,"Aphanocapsa",298.289599
"NLA06608-0442",2007,"Aulacoseira",20.57169648
"NLA06608-0442",2007,"Botryococcus",771.4386181
"NLA06608-0442",2007,"Chlamydomonas",20.57169648
"NLA06608-0442",2007,"Chlorophyta coccoid",41.14339296
"NLA06608-0442",2007,"Chroococcus",432.0056261
"NLA06608-0442",2007,"Chroococcus minor",370.2905367
"NLA06608-0442",2007,"Cocconeis",10.28584824
"NLA06608-0442",2007,"Coelosphaerium kuetzingianum",1892.596076
"NLA06608-0442",2007,"Cryptomonas",92.57263417
"NLA06608-0442",2007,"Cryptomonas sp. 2",10.28584824
"NLA06608-0442",2007,"Cyclotella",10.28584824
"NLA06608-0442",2007,"Dactylococcopsis",46.28631708
"NLA06608-0442",2007,"Diatoms (dead)",20.57169648
"NLA06608-0442",2007,"Dinobryon bavaricum",15.42877236
"NLA06608-0442",2007,"Elakatothrix",92.57263417
"NLA06608-0442",2007,"Euglena minima",10.28584824
"NLA06608-0442",2007,"Homoeothrix",246.8603578
"NLA06608-0442",2007,"Komma",488.5777914
"NLA06608-0442",2007,"Leptolyngbya",144.0018754
"NLA06608-0442",2007,"Mallomonas",20.57169648
"NLA06608-0442",2007,"Microspora",25.7146206
"NLA06608-0442",2007,"Navicula",5.14292412
"NLA06608-0442",2007,"Pseudanabaena",72.00093769
"NLA06608-0442",2007,"Tetraedron minutum",25.7146206
"NLA06608-0444",2007,"Anabaena",6174.86173
"NLA06608-0444",2007,"Botryococcus",1195.134528
"NLA06608-0444",2007,"Chlamydomonas",29.87836321
"NLA06608-0444",2007,"Chlorella",29.87836321
"NLA06608-0444",2007,"Chlorophyta coccoid",189.2296337
"NLA06608-0444",2007,"Chroococcus",3187.025409
"NLA06608-0444",2007,"Chrysophyte",69.71618083
"NLA06608-0444",2007,"Coelastrum",4979.727202
"NLA06608-0444",2007,"Cosmarium",49.79727202
"NLA06608-0444",2007,"Crucigenia",39.83781762
"NLA06608-0444",2007,"Cryptomonas",59.75672642
"NLA06608-0444",2007,"Elakatothrix",79.67563523
"NLA06608-0444",2007,"Eremosphaera",9.959454404
"NLA06608-0444",2007,"Euglena",9.959454404
"NLA06608-0444",2007,"Gloeocapsa",796.7563523
"NLA06608-0444",2007,"Gloeocystis",39.83781762
"NLA06608-0444",2007,"Gloeomonas",9.959454404
"NLA06608-0444",2007,"Gomphosphaeria",298.7836321
"NLA06608-0444",2007,"Mallomonas",19.91890881
"NLA06608-0444",2007,"Merismopedia",1593.512705
"NLA06608-0444",2007,"Microcystis",26292.95963
"NLA06608-0444",2007,"Mougeotia",29.87836321
"NLA06608-0444",2007,"Nitzschia",19.91890881
"NLA06608-0444",2007,"Oocystis",69.71618083
"NLA06608-0444",2007,"Oscillatoria",4332.362666
"NLA06608-0444",2007,"Peridinium",199.1890881
"NLA06608-0444",2007,"Scenedesmus",39.83781762
"NLA06608-0444",2007,"Sphaerocystis",657.3239907
"NLA06608-0444",2007,"Trachelomonas",39.83781762
"NLA06608-0444",2007,"Volvox",497.9727202
"NLA06608-0445",2007,"Ankistrodesmus",4.222222222
"NLA06608-0445",2007,"Aphanizomenon",2.111111111
"NLA06608-0445",2007,"Chlorella",8.444444444
"NLA06608-0445",2007,"Chrysochromulina",10.55555556
"NLA06608-0445",2007,"Cryptomonas",59.11111111
"NLA06608-0445",2007,"Diatoms (dead)",2.111111111
"NLA06608-0445",2007,"Diatoms (dead)",6.333333333
"NLA06608-0445",2007,"Diatoms (dead)",29.55555556
"NLA06608-0445",2007,"Discostella glomerata",31.66666667
"NLA06608-0445",2007,"Discostella stelligera",80.22222222
"NLA06608-0445",2007,"Euglena",2.111111111
"NLA06608-0445",2007,"Gymnodinium sp. (large)",29.55555556
"NLA06608-0445",2007,"Gymnodinium sp. (small)",25.33333333
"NLA06608-0445",2007,"Heterocontophyta",202.6666667
"NLA06608-0445",2007,"Lyngbya",44.33333333
"NLA06608-0445",2007,"Microcystis",3694.444444
"NLA06608-0445",2007,"Navicula",2.111111111
"NLA06608-0445",2007,"Oocystis",8.444444444
"NLA06608-0445",2007,"Oscillatoria sp. (small)",14.77777778
"NLA06608-0445",2007,"Peridinium",23.22222222
"NLA06608-0445",2007,"Phacus",10.55555556
"NLA06608-0445",2007,"Puncticulata comta",10.55555556
"NLA06608-0445",2007,"Pyrenomonas",10.55555556
"NLA06608-0445",2007,"Scenedesmus",2.111111111
"NLA06608-0445",2007,"Stephanodiscus",2.111111111
"NLA06608-0445",2007,"Synechococcus",204.7777778
"NLA06608-0447",2007,"Aphanocapsa",8.963508964
"NLA06608-0447",2007,"Aphanocapsa",224.0877241
"NLA06608-0447",2007,"Chlorella",0.49797272
"NLA06608-0447",2007,"Chrysophyte",0.49797272
"NLA06608-0447",2007,"Crucigenia",31.87025409
"NLA06608-0447",2007,"Cryptomonas",0.49797272
"NLA06608-0447",2007,"Cyclotella",1.493918161
"NLA06608-0447",2007,"Diatoms (dead)",1.991890881
"NLA06608-0447",2007,"Dinobryon",15.93512705
"NLA06608-0447",2007,"Euglena",0.49797272
"NLA06608-0447",2007,"Fragilaria",67.72428995
"NLA06608-0447",2007,"Gloeocapsa",3.983781762
"NLA06608-0447",2007,"Leptolyngbya",77.68374435
"NLA06608-0447",2007,"Microcystis",149.3918161
"NLA06608-0447",2007,"Nitzschia",0.49797272
"NLA06608-0447",2007,"Oocystis",53.78105378
"NLA06608-0447",2007,"Oscillatoria",112.043862
"NLA06608-0447",2007,"Peridinium",6.473645363
"NLA06608-0447",2007,"Scenedesmus",1.991890881
"NLA06608-0447",2007,"Schroederia",0.49797272
"NLA06608-0447",2007,"Selenastrum",1.493918161
"NLA06608-0447",2007,"Synura",19.91890881
"NLA06608-0447",2007,"Trachelomonas",0.49797272
"NLA06608-0449",2007,"Achnanthidium",31.37183713
"NLA06608-0449",2007,"Aphanocapsa delicatissima",2509.746971
"NLA06608-0449",2007,"Chroococcus minutus",125.4873485
"NLA06608-0449",2007,"Cocconeis",62.74367427
"NLA06608-0449",2007,"Crucigenia irregularis",752.9240912
"NLA06608-0449",2007,"Cryptomonas",1129.386137
"NLA06608-0449",2007,"Diatoms (dead)",47.0577557
"NLA06608-0449",2007,"Elakatothrix",250.9746971
"NLA06608-0449",2007,"Gloeocystis planktonica",1819.566554
"NLA06608-0449",2007,"Komma",62.74367427
"NLA06608-0449",2007,"Navicula",78.42959284
"NLA06608-0449",2007,"Ochromonas",250.9746971
"NLA06608-0449",2007,"Oocystis",972.5269512
"NLA06608-0449",2007,"Oocystis parva",1192.129811
"NLA06608-0449",2007,"Oocystis pusilla",690.180417
"NLA06608-0449",2007,"Pediastrum boryanum",266.6606156
"NLA06608-0449",2007,"Stephanodiscus",815.6677655
"NLA06608-0449",2007,"Tetrastrum glabrum",501.9493942
"NLA06608-0452",2007,"Ankistrodesmus",36.56321464
"NLA06608-0452",2007,"Ceratium",54.84482196
"NLA06608-0452",2007,"Chlorella",54.84482196
"NLA06608-0452",2007,"Chroococcus",54.84482196
"NLA06608-0452",2007,"Crucigenia",146.2528586
"NLA06608-0452",2007,"Cryptomonas",127.9712512
"NLA06608-0452",2007,"Diatoms",1206.586083
"NLA06608-0452",2007,"Diatoms (dead)",54.84482196
"NLA06608-0452",2007,"Oocystis",5557.608626
"NLA06608-0452",2007,"Scenedesmus",383.9137537
"NLA06608-0453",2007,"Anabaena",365.1799948
"NLA06608-0453",2007,"Anabaenopsis",16.59909067
"NLA06608-0453",2007,"Ankistrodesmus",44.81754482
"NLA06608-0453",2007,"Botryococcus",66.39636269
"NLA06608-0453",2007,"Chlamydomonas",13.27927254
"NLA06608-0453",2007,"Chlorophyta coccoid",169.3107249
"NLA06608-0453",2007,"Chroococcus",962.747259
"NLA06608-0453",2007,"Closterium",1.659909067
"NLA06608-0453",2007,"Coelastrum",3.319818135
"NLA06608-0453",2007,"Coelosphaerium",580.9681736
"NLA06608-0453",2007,"Cosmarium",3.319818135
"NLA06608-0453",2007,"Diatoms (dead)",13.27927254
"NLA06608-0453",2007,"Docidium",1.659909067
"NLA06608-0453",2007,"Gloeocapsa",544.4501741
"NLA06608-0453",2007,"Gonyaulax",1.659909067
"NLA06608-0453",2007,"Limnothrix",255.6259964
"NLA06608-0453",2007,"Mallomonas",14.93918161
"NLA06608-0453",2007,"Melosira",1.659909067
"NLA06608-0453",2007,"Microcystis",1693.107249
"NLA06608-0453",2007,"Oocystis",3.319818135
"NLA06608-0453",2007,"Oscillatoria",99.59454404
"NLA06608-0453",2007,"Raphidiopsis",3.319818135
"NLA06608-0453",2007,"Sphaerocystis",64.73645363
"NLA06608-0453",2007,"Synura",66.39636269
"NLA06608-0454",2007,"Ankistrodesmus",1.991890881
"NLA06608-0454",2007,"Aphanocapsa",41.8297085
"NLA06608-0454",2007,"Aulacoseira",440.2078847
"NLA06608-0454",2007,"Chroococcus",39.83781762
"NLA06608-0454",2007,"Chrysophyte",7.967563523
"NLA06608-0454",2007,"Cryptomonas",9.959454404
"NLA06608-0454",2007,"Cyclotella",13.94323617
"NLA06608-0454",2007,"Diatoms (dead)",35.85403585
"NLA06608-0454",2007,"Dinobryon",5.975672642
"NLA06608-0454",2007,"Fragilaria",17.92701793
"NLA06608-0454",2007,"Microcystis",239.0269057
"NLA06608-0454",2007,"Nitzschia",7.967563523
"NLA06608-0454",2007,"Oocystis",15.93512705
"NLA06608-0454",2007,"Oscillatoria",29.87836321
"NLA06608-0454",2007,"Pediastrum",135.4485799
"NLA06608-0454",2007,"Radiococcus",31.87025409
"NLA06608-0454",2007,"Schroederia",3.983781762
"NLA06608-0454",2007,"Selenastrum",1.991890881
"NLA06608-0454",2007,"Sphaerocystis",131.4647981
"NLA06608-0454",2007,"Synedra",1.991890881
"NLA06608-0454",2007,"Synura",15.93512705
"NLA06608-0454",2007,"Tabellaria",1.991890881
"NLA06608-0454",2007,"Trachelomonas",7.967563523
"NLA06608-0456",2007,"Actinastrum",11.25925926
"NLA06608-0456",2007,"Anabaena",292.7407407
"NLA06608-0456",2007,"Ankistrodesmus",78.81481481
"NLA06608-0456",2007,"Aphanizomenon",304
"NLA06608-0456",2007,"Aulacoseira granulata",45.03703704
"NLA06608-0456",2007,"Chlorella",123.8518519
"NLA06608-0456",2007,"Chroococcus",562.962963
"NLA06608-0456",2007,"Closterium",11.25925926
"NLA06608-0456",2007,"Cosmarium",11.25925926
"NLA06608-0456",2007,"Crucigenia",33.77777778
"NLA06608-0456",2007,"Cryptomonas",349.037037
"NLA06608-0456",2007,"Discostella",11.25925926
"NLA06608-0456",2007,"Fragilaria capucina",22.51851852
"NLA06608-0456",2007,"Gymnodinium sp. (large)",56.2962963
"NLA06608-0456",2007,"Gymnodinium sp. (small)",56.2962963
"NLA06608-0456",2007,"Heterocontophyta",382.8148148
"NLA06608-0456",2007,"Lyngbya",934.5185185
"NLA06608-0456",2007,"Merismopedia",146.3703704
"NLA06608-0456",2007,"Microcystis",18285.03704
"NLA06608-0456",2007,"Peridinium",90.07407407
"NLA06608-0456",2007,"Planktothrix agardhii",11.25925926
"NLA06608-0456",2007,"Radiococcus",281.4814815
"NLA06608-0456",2007,"Raphidiopsis",990.8148148
"NLA06608-0456",2007,"Scenedesmus",45.03703704
"NLA06608-0456",2007,"Synechocystis",788.1481481
"NLA06608-0456",2007,"Synedra",22.51851852
"NLA06608-0458",2007,"Anabaena",2091.485425
"NLA06608-0458",2007,"Aulacoseira",14.93918161
"NLA06608-0458",2007,"Botryococcus",298.7836321
"NLA06608-0458",2007,"Chroococcus",1493.918161
"NLA06608-0458",2007,"Cosmarium",4.979727202
"NLA06608-0458",2007,"Crucigenia",59.75672642
"NLA06608-0458",2007,"Cryptomonas",74.69590803
"NLA06608-0458",2007,"Diatoms (dead)",9.959454404
"NLA06608-0458",2007,"Gomphosphaeria",11702.35892
"NLA06608-0458",2007,"Mallomonas",14.93918161
"NLA06608-0458",2007,"Merismopedia",298.7836321
"NLA06608-0458",2007,"Microcystis",4780.538114
"NLA06608-0458",2007,"Navicula",14.93918161
"NLA06608-0458",2007,"Nitzschia",9.959454404
"NLA06608-0458",2007,"Oocystis",19.91890881
"NLA06608-0458",2007,"Oscillatoria",1942.093609
"NLA06608-0458",2007,"Pinnularia",4.979727202
"NLA06608-0458",2007,"Planktolyngbya",253.9660873
"NLA06608-0458",2007,"Scenedesmus",79.67563523
"NLA06608-0458",2007,"Sphaerocystis",5313.368924
"NLA06608-0458",2007,"Staurastrum",14.93918161
"NLA06608-0458",2007,"Synura",298.7836321
"NLA06608-0458",2007,"Volvox",746.9590803
"NLA06608-0459",2007,"Achnanthidium",1.991890881
"NLA06608-0459",2007,"Anabaena",199.1890881
"NLA06608-0459",2007,"Aphanizomenon",73.69996259
"NLA06608-0459",2007,"Aphanocapsa",93.6188714
"NLA06608-0459",2007,"Aulacoseira",141.4242525
"NLA06608-0459",2007,"Chrysophyte",3.983781762
"NLA06608-0459",2007,"Coelastrum",39.83781762
"NLA06608-0459",2007,"Cyclotella",1.991890881
"NLA06608-0459",2007,"Cylindrospermopsis",876.4319875
"NLA06608-0459",2007,"Cylindrospermopsis",1573.593796
"NLA06608-0459",2007,"Diatoms (dead)",7.967563523
"NLA06608-0459",2007,"Gloeomonas",1.991890881
"NLA06608-0459",2007,"Gonyaulax",7.967563523
"NLA06608-0459",2007,"Kirchneriella",9.959454404
"NLA06608-0459",2007,"Limnothrix",65.73239907
"NLA06608-0459",2007,"Microcystis",239.0269057
"NLA06608-0459",2007,"Navicula",1.991890881
"NLA06608-0459",2007,"Nitzschia",1.991890881
"NLA06608-0459",2007,"Oscillatoria",896.3508964
"NLA06608-0459",2007,"Peridinium",3.983781762
"NLA06608-0459",2007,"Planktolyngbya",507.9321746
"NLA06608-0459",2007,"Scenedesmus",7.967563523
"NLA06608-0459",2007,"Selenastrum",3.983781762
"NLA06608-0459",2007,"Sphaerocystis",43.82159938
"NLA06608-0459",2007,"Synedra",3.983781762
"NLA06608-0459",2007,"Trachelomonas",1.991890881
"NLA06608-0462",2007,"Ankistrodesmus",7.037037037
"NLA06608-0462",2007,"Aphanothece",140.7407407
"NLA06608-0462",2007,"Chlorella",11.25925926
"NLA06608-0462",2007,"Chromulina",35.18518519
"NLA06608-0462",2007,"Chrysochromulina",18.2962963
"NLA06608-0462",2007,"Crucigenia",9.851851852
"NLA06608-0462",2007,"Cryptomonas",1.407407407
"NLA06608-0462",2007,"Dinobryon",11.25925926
"NLA06608-0462",2007,"Discostella",5.62962963
"NLA06608-0462",2007,"Elakatothrix",7.037037037
"NLA06608-0462",2007,"Fragilaria capucina",4.222222222
"NLA06608-0462",2007,"Gloeotila",1.407407407
"NLA06608-0462",2007,"Gymnodinium sp. (large)",5.62962963
"NLA06608-0462",2007,"Gymnodinium sp. (small)",18.2962963
"NLA06608-0462",2007,"Heterocontophyta",365.9259259
"NLA06608-0462",2007,"Merismopedia",2.814814815
"NLA06608-0462",2007,"Microcystis",2786.666667
"NLA06608-0462",2007,"Monoraphidium",4.222222222
"NLA06608-0462",2007,"Peridinium",18.2962963
"NLA06608-0462",2007,"Pyrenomonas",8.444444444
"NLA06608-0462",2007,"Scenedesmus",7.037037037
"NLA06608-0462",2007,"Spondylosium",8.444444444
"NLA06608-0462",2007,"Staurastrum",9.851851852
"NLA06608-0462",2007,"Synechococcus",101.3333333
"NLA06608-0462",2007,"Synedra",7.037037037
"NLA06608-0462",2007,"Tetraedron",1.407407407
"NLA06608-0463",2007,"Ankistrodesmus",388.4444444
"NLA06608-0463",2007,"Chlorella",320.8888889
"NLA06608-0463",2007,"Chroomonas acuta",320.8888889
"NLA06608-0463",2007,"Chrysochromulina",202.6666667
"NLA06608-0463",2007,"Closterium",50.66666667
"NLA06608-0463",2007,"Coelastrum",16.88888889
"NLA06608-0463",2007,"Crucigenia",50.66666667
"NLA06608-0463",2007,"Cryptomonas",675.5555556
"NLA06608-0463",2007,"Diatoms (dead)",84.44444444
"NLA06608-0463",2007,"Diatoms (dead)",101.3333333
"NLA06608-0463",2007,"Discostella",337.7777778
"NLA06608-0463",2007,"Euglena",135.1111111
"NLA06608-0463",2007,"Fragilaria capucina",84.44444444
"NLA06608-0463",2007,"Gymnodinium sp. (large)",16.88888889
"NLA06608-0463",2007,"Gymnodinium sp. (small)",101.3333333
"NLA06608-0463",2007,"Heterocontophyta",2533.333333
"NLA06608-0463",2007,"Lyngbya",135.1111111
"NLA06608-0463",2007,"Merismopedia",6248.888889
"NLA06608-0463",2007,"Microcystis",28238.22222
"NLA06608-0463",2007,"Navicula",84.44444444
"NLA06608-0463",2007,"Nitzschia",67.55555556
"NLA06608-0463",2007,"Oocystis",168.8888889
"NLA06608-0463",2007,"Peridinium",185.7777778
"NLA06608-0463",2007,"Phacus",152
"NLA06608-0463",2007,"Pyrenomonas",67.55555556
"NLA06608-0463",2007,"Raphidiopsis",456
"NLA06608-0463",2007,"Scenedesmus",337.7777778
"NLA06608-0463",2007,"Synechococcus",1604.444444
"NLA06608-0463",2007,"Synedra",1199.111111
"NLA06608-0467",2007,"Cosmarium",87.81117583
"NLA06608-0467",2007,"Cryptomonas",131.7167638
"NLA06608-0467",2007,"Dinobryon",351.2447033
"NLA06608-0467",2007,"Dinobryon sp.",614.6782308
"NLA06608-0467",2007,"Golenkinia",263.4335275
"NLA06608-0467",2007,"Limnothrix",18747.68604
"NLA06608-0467",2007,"Lyngbya",13918.07137
"NLA06608-0467",2007,"Lyngbya sp. 2",8956.739935
"NLA06608-0467",2007,"Merismopedia",702.4894067
"NLA06608-0467",2007,"Microcystis",2019.657044
"NLA06608-0467",2007,"Oocystis",219.5279396
"NLA06608-0467",2007,"Raphidiopsis",1975.751456
"NLA06608-0467",2007,"Scenedesmus",1756.223517
"NLA06608-0467",2007,"Selenastrum",219.5279396
"NLA06608-0467",2007,"Synechocystis",2941.67439
"NLA06608-0468",2007,"Achnanthidium",5.735266719
"NLA06608-0468",2007,"Ankistrodesmus",1.911755573
"NLA06608-0468",2007,"Chromulina",1.911755573
"NLA06608-0468",2007,"Cryptomonas",4.779388933
"NLA06608-0468",2007,"Diatoms",27.72045581
"NLA06608-0468",2007,"Diatoms (dead)",51.61740047
"NLA06608-0468",2007,"Diatoms - centric",3.823511146
"NLA06608-0468",2007,"Diatoms - pennate",4.779388933
"NLA06608-0468",2007,"Encyonema",5.735266719
"NLA06608-0468",2007,"Gomphonema",0.955877787
"NLA06608-0468",2007,"Nannochloris",6.691144506
"NLA06608-0468",2007,"Nitzschia",2.86763336
"NLA06608-0468",2007,"Ochromonas",2.86763336
"NLA06608-0468",2007,"Oscillatoria",8.602900079
"NLA06608-0468",2007,"Pseudokephyrion",238.9694466
"NLA06608-0468",2007,"Scenedesmus",5.735266719
"NLA06608-0468",2007,"Sellaphora",0.955877787
"NLA06608-0468",2007,"Staurastrum",0.955877787
"NLA06608-0468",2007,"Synedra",0.955877787
"NLA06608-0468",2007,"Tabellaria",5.735266719
"NLA06608-0468",2007,"Teilingia",3.823511146
"NLA06608-0469",2007,"Chlamydomonas",1.742904521
"NLA06608-0469",2007,"Chlorella",3.485809041
"NLA06608-0469",2007,"Chlorophyta coccoid",34.85809041
"NLA06608-0469",2007,"Chroococcus",19.91890881
"NLA06608-0469",2007,"Coelastrum",4.979727202
"NLA06608-0469",2007,"Crucigenia",2.987836321
"NLA06608-0469",2007,"Cryptomonas",1.493918161
"NLA06608-0469",2007,"Eucapsis",0.49797272
"NLA06608-0469",2007,"Euglena",0.24898636
"NLA06608-0469",2007,"Gloeocystis",0.49797272
"NLA06608-0469",2007,"Kirchneriella",1.2449318
"NLA06608-0469",2007,"Mallomonas",2.489863601
"NLA06608-0469",2007,"Microcystis",253.9660873
"NLA06608-0469",2007,"Nephrocytium",1.991890881
"NLA06608-0469",2007,"Nitzschia",0.24898636
"NLA06608-0469",2007,"Oscillatoria",190.4745655
"NLA06608-0469",2007,"Peridinium",6.473645363
"NLA06608-0469",2007,"Scenedesmus",2.987836321
"NLA06608-0469",2007,"Sphaerocystis",10.95539984
"NLA06608-0469",2007,"Staurastrum",0.49797272
"NLA06608-0469",2007,"Synura",4.979727202
"NLA06608-0469",2007,"Trachelomonas",0.49797272
"NLA06608-0470",2007,"Achnanthidium",2.17921147
"NLA06608-0470",2007,"Anabaena",10.89605735
"NLA06608-0470",2007,"Ankistrodesmus",2.17921147
"NLA06608-0470",2007,"Aphanothece",76.27240143
"NLA06608-0470",2007,"Aulacoseira distans",1.089605735
"NLA06608-0470",2007,"Chroomonas acuta",11.98566308
"NLA06608-0470",2007,"Coelosphaerium",119.8566308
"NLA06608-0470",2007,"Cryptomonas",35.95698925
"NLA06608-0470",2007,"Gomphosphaeria",38.13620072
"NLA06608-0470",2007,"Gymnodinium sp. (large)",2.17921147
"NLA06608-0470",2007,"Gymnodinium sp. (small)",35.95698925
"NLA06608-0470",2007,"Heterocontophyta",187.4121864
"NLA06608-0470",2007,"Merismopedia",2.17921147
"NLA06608-0470",2007,"Microcystis",148.1863799
"NLA06608-0470",2007,"Oocystis",3.268817204
"NLA06608-0470",2007,"Peridiniopsis",1.089605735
"NLA06608-0470",2007,"Peridinium",40.31541219
"NLA06608-0470",2007,"Planktosphaeria",3.268817204
"NLA06608-0470",2007,"Puncticulata comta",5.448028674
"NLA06608-0470",2007,"Pyrenomonas",6.537634409
"NLA06608-0470",2007,"Staurastrum",2.17921147
"NLA06608-0470",2007,"Synechococcus",70.82437276
"NLA06608-0471",2007,"Amphora",18.72945501
"NLA06608-0471",2007,"Aphanocapsa",23.41181876
"NLA06608-0471",2007,"Aphanocapsa elachista var planctonica",12923.32395
"NLA06608-0471",2007,"Asterionella",28.09418251
"NLA06608-0471",2007,"Aulacoseira",18.72945501
"NLA06608-0471",2007,"Botryococcus",1498.3564
"NLA06608-0471",2007,"Ceratium hirundinella",28.09418251
"NLA06608-0471",2007,"Chroococcus",224.7534601
"NLA06608-0471",2007,"Chroococcus gigas",37.45891001
"NLA06608-0471",2007,"Chroococcus limneticus",56.18836502
"NLA06608-0471",2007,"Coelomoron",1404.709125
"NLA06608-0471",2007,"Coelosphaerium kuetzingianum",2584.664791
"NLA06608-0471",2007,"Cryptomonas",131.106185
"NLA06608-0471",2007,"Cryptomonas sp. 1",103.0120025
"NLA06608-0471",2007,"Cryptomonas sp. 3",9.364727503
"NLA06608-0471",2007,"Cryptomonas sp. 4",9.364727503
"NLA06608-0471",2007,"Diatoms (dead)",37.45891001
"NLA06608-0471",2007,"Dictyosphaerium",5056.952852
"NLA06608-0471",2007,"Dinobryon",14.04709125
"NLA06608-0471",2007,"Dinobryon eurystoma",56.18836502
"NLA06608-0471",2007,"Gomphosphaeria aponina",599.3425602
"NLA06608-0471",2007,"Komma",60.87072877
"NLA06608-0471",2007,"Leptolyngbya",224.7534601
"NLA06608-0471",2007,"Lyngbya majuscula",3371.301901
"NLA06608-0471",2007,"Mallomonas",18.72945501
"NLA06608-0471",2007,"Ochromonas",4.682363751
"NLA06608-0471",2007,"Oocystis elliptica",37.45891001
"NLA06608-0471",2007,"Oocystis parva",149.83564
"NLA06608-0471",2007,"Oocystis pusilla",74.91782002
"NLA06608-0471",2007,"Oocystis solitaria",70.23545627
"NLA06608-0471",2007,"Pediastrum duplex var clathratum",599.3425602
"NLA06608-0471",2007,"Scenedesmus bijuga",18.72945501
"NLA06608-0471",2007,"Scenedesmus ecornis",18.72945501
"NLA06608-0471",2007,"Scenedesmus spinosus",18.72945501
"NLA06608-0471",2007,"Schroederia",9.364727503
"NLA06608-0471",2007,"Selenastrum",9.364727503
"NLA06608-0471",2007,"Sphaerocystis schroeteri",749.1782002
"NLA06608-0471",2007,"Spirogyra",9.364727503
"NLA06608-0471",2007,"Staurastrum",14.04709125
"NLA06608-0471",2007,"Stephanodiscus",18.72945501
"NLA06608-0471",2007,"Thalassiosira",9.364727503
"NLA06608-0471",2007,"Trachelomonas",4.682363751
"NLA06608-0472",2007,"Anabaena",438.2159938
"NLA06608-0472",2007,"Aphanocapsa",31.87025409
"NLA06608-0472",2007,"Aulacoseira",176.2823429
"NLA06608-0472",2007,"Chlamydomonas",1.991890881
"NLA06608-0472",2007,"Chrysophyte",6.971618083
"NLA06608-0472",2007,"Coelastrum",39.83781762
"NLA06608-0472",2007,"Cryptomonas",11.95134528
"NLA06608-0472",2007,"Cyclotella",0.99594544
"NLA06608-0472",2007,"Diatoms (dead)",1.991890881
"NLA06608-0472",2007,"Dictyosphaerium",89.63508964
"NLA06608-0472",2007,"Dinobryon",3.983781762
"NLA06608-0472",2007,"Eremosphaera",0.99594544
"NLA06608-0472",2007,"Eudorina",29.87836321
"NLA06608-0472",2007,"Microcystis",119.5134528
"NLA06608-0472",2007,"Oocystis",2.987836321
"NLA06608-0472",2007,"Sphaerocystis",10.95539984
"NLA06608-0472",2007,"Trachelomonas",5.975672642
"NLA06608-0473",2007,"Achnanthidium",67.55555556
"NLA06608-0473",2007,"Anabaena",270.2222222
"NLA06608-0473",2007,"Ankistrodesmus",135.1111111
"NLA06608-0473",2007,"Aphanizomenon",472.8888889
"NLA06608-0473",2007,"Aulacoseira granulata",236.4444444
"NLA06608-0473",2007,"Chlorella",337.7777778
"NLA06608-0473",2007,"Chroomonas acuta",236.4444444
"NLA06608-0473",2007,"Cosmarium",67.55555556
"NLA06608-0473",2007,"Cryptomonas",2499.555556
"NLA06608-0473",2007,"Fragilaria capucina",912
"NLA06608-0473",2007,"Gymnodinium sp. (large)",33.77777778
"NLA06608-0473",2007,"Gymnodinium sp. (small)",135.1111111
"NLA06608-0473",2007,"Heterocontophyta",3377.777778
"NLA06608-0473",2007,"Lyngbya",1621.333333
"NLA06608-0473",2007,"Merismopedia",439.1111111
"NLA06608-0473",2007,"Microcystis",28880
"NLA06608-0473",2007,"Monoraphidium",67.55555556
"NLA06608-0473",2007,"Navicula",101.3333333
"NLA06608-0473",2007,"Oocystis",337.7777778
"NLA06608-0473",2007,"Pediastrum",67.55555556
"NLA06608-0473",2007,"Peridinium",67.55555556
"NLA06608-0473",2007,"Raphidiopsis",168.8888889
"NLA06608-0473",2007,"Scenedesmus",135.1111111
"NLA06608-0473",2007,"Synechococcus",1992.888889
"NLA06608-0473",2007,"Synechocystis",2702.222222
"NLA06608-0473",2007,"Synedra",709.3333333
"NLA06608-0473",2007,"Tetraedron",67.55555556
"NLA06608-0479",2007,"Achnanthidium",9.959454404
"NLA06608-0479",2007,"Amphora",1.991890881
"NLA06608-0479",2007,"Aphanocapsa",29.87836321
"NLA06608-0479",2007,"Aphanocapsa",298.7836321
"NLA06608-0479",2007,"Asterococcus",15.93512705
"NLA06608-0479",2007,"Aulacoseira",29.87836321
"NLA06608-0479",2007,"Ceratium",16.93107249
"NLA06608-0479",2007,"Chlamydomonas",3.983781762
"NLA06608-0479",2007,"Chlorella",1.991890881
"NLA06608-0479",2007,"Chlorophyta coccoid",12.94729073
"NLA06608-0479",2007,"Chrysophyte",4.979727202
"NLA06608-0479",2007,"Closterium",0.99594544
"NLA06608-0479",2007,"Cocconeis",0.99594544
"NLA06608-0479",2007,"Coelastrum",139.4323617
"NLA06608-0479",2007,"Cosmarium",3.983781762
"NLA06608-0479",2007,"Crucigenia",3.983781762
"NLA06608-0479",2007,"Cryptomonas",38.84187218
"NLA06608-0479",2007,"Cyclotella",12.94729073
"NLA06608-0479",2007,"Diatoms (dead)",14.93918161
"NLA06608-0479",2007,"Elakatothrix",3.983781762
"NLA06608-0479",2007,"Euglena",2.987836321
