"class","site","year","sp","ab"
"Arachnida",163,2008,"Haplodrassus_dalmatensis",1
"Arachnida",163,2008,"Micaria_albovittata",1
"Arachnida",163,2008,"Zelotes_lagrecai",1
"Arachnida",163,2008,"Trabea_paradoxa",1
"Arachnida",163,2008,"Alopecosa_simoni",1
"Arachnida",163,2008,"Nemesia_sp.",1
"Arachnida",163,2008,"Aelurillus_luctuosus",1
"Arachnida",163,2008,"Heliophanus_agricola",1
"Arachnida",163,2008,"Pardosa_proxima",2
"Arachnida",163,2008,"Zodarion_algarvense",2
"Arachnida",163,2008,"Zelotes_fulvopilosus",3
"Arachnida",163,2008,"Thanatus_atratus",4
"Arachnida",163,2008,"Harpactea_subiasi",5
"Arachnida",163,2008,"Zodarion_sp.",8
"Arachnida",163,2008,"Callilepis_concolor",29
"Arachnida",163,2008,"Euophrys_gambosa",41
"Arachnida",163,2008,"Nomisia_fagei",73
"Arachnida",164,2008,"Phrurolithus_sp.",1
"Arachnida",164,2008,"Harpactea_sp.",1
"Arachnida",164,2008,"Zelotes_fulvopilosus",1
"Arachnida",164,2008,"Arctosa_perita",1
"Arachnida",164,2008,"Pirata_piraticus",1
"Arachnida",164,2008,"Clubiona_vegeta",2
"Arachnida",164,2008,"Zelotes_dentatidens",2
"Arachnida",164,2008,"Nemesia_sp.",2
"Arachnida",164,2008,"Haplodrassus_dalmatensis",3
"Arachnida",164,2008,"Aelurillus_luctuosus",3
"Arachnida",164,2008,"Pardosa_proxima",5
"Arachnida",164,2008,"Thanatus_atratus",6
"Arachnida",164,2008,"Heliophanus_agricola",6
"Arachnida",164,2008,"Yllenus_squamifer",6
"Arachnida",164,2008,"Zodarion_sp.",15
"Arachnida",164,2008,"Zodarion_algarvense",16
"Arachnida",164,2008,"Euophrys_gambosa",21
"Arachnida",164,2008,"Callilepis_concolor",356
"Arachnida",165,2008,"Drassodes_luteomicans",1
"Arachnida",165,2008,"Haplodrassus_dalmatensis",1
"Arachnida",165,2008,"Micaria_albovittata",1
"Arachnida",165,2008,"Thanatus_lineatipes",1
"Arachnida",165,2008,"Pisaura_mirabilis",1
"Arachnida",165,2008,"Macaroeris_moebi",1
"Arachnida",165,2008,"Yllenus_squamifer",1
"Arachnida",165,2008,"Ozyptila_sp.",1
"Arachnida",165,2008,"Xysticus_nubilus",1
"Arachnida",165,2008,"Zora_manicata",1
"Arachnida",165,2008,"Zelotes_lagrecai",2
"Arachnida",165,2008,"Pardosa_proxima",2
"Arachnida",165,2008,"Aelurillus_luctuosus",3
"Arachnida",165,2008,"Euophrys_gambosa",19
"Arachnida",166,2008,"Haplodrassus_dalmatensis",1
"Arachnida",166,2008,"Nomisia_fagei",1
"Arachnida",166,2008,"Zelotes_dentatidens",1
"Arachnida",166,2008,"Zelotes_lagrecai",1
"Arachnida",166,2008,"Alopecosa_accentuata",1
"Arachnida",166,2008,"Nemesia_sp.",1
"Arachnida",166,2008,"Philodromus_pulchelus",1
"Arachnida",166,2008,"Heliophanus_agricola",1
"Arachnida",166,2008,"Ozyptila_sp.",1
"Arachnida",166,2008,"Macaroeris_moebi",2
"Arachnida",166,2008,"Pseudeuophrys_erratica",2
"Arachnida",166,2008,"Yllenus_squamifer",2
"Arachnida",166,2008,"Zodarion_sp.",2
"Arachnida",166,2008,"Thanatus_atratus",3
"Arachnida",166,2008,"Aelurillus_luctuosus",3
"Arachnida",166,2008,"Zelotes_fulvopilosus",6
"Arachnida",166,2008,"Euophrys_gambosa",8
